Product Link,Product Name,Current Price,Actual Price,Discount,Model Number,Model Name,SIM Type,Touchscreen,OTG,Quick Charge,Display Size,Resolution,Resolution Type,GPU,Display Type,Display Colors,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Secondary Clock Speed,Internal Storage,RAM,Total Memory,Expandable Storage,Supported Memory Card,Primary Camera A,Primary Camera,Secondary Camera A,Secondary Camera,Full HD Recording,Video Recording Resolution,Frame Rate,Network Type,Supported Networks,Internet Connectivity,GPRS,Micro USB Port,Micro USB Version,Bluetooth Version,Wi-Fi Version,NFC,Infrared,USB Connectivity,Audio Jack,GPS,Graphic PPI,Sensors,Software Upgrade,FM Radio,Battery Capacity,Battery Type,Dual Battery,Width,Height,Depth,Weight,Domestic Warranty,Ratings,Number of Ratings,Number of Reviews,Number of 5-Star Ratings,Number of 4-Star Ratings,Number of 3-Star Ratings,Number of 2-Star Ratings,Number of 1-Star Ratings,Camera Rating,Battery Rating,Display Rating,Design Rating
https://www.flipkart.com/vivo-v40e-5g-mint-green-256-gb/p/itm710974d0d3986?pid=MOBH4K7QPDGTADDZ&lid=LSTMOBH4K7QPDGTADDZKZDEBW&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_387&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH4K7QPDGTADDZ.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"vivo V40e 5G (Mint Green, 256 GB)  (8 GB RAM)","₹28,999","₹35,999",19% off,V2403,V40e 5G,Dual Sim,Yes,Yes,Yes,17.2 cm (6.77 inch),2392 x 1080 Pixels,Full HD+,ARM Mali G57 MC2,AMOLED,16.7 Million,Android 14,Mediatek,Dimensity 7300,Octa Core,2.5 GHz,2 GHz,256 GB,8 GB,128 GB,2 TB,Micro SD,Yes,50MP + 8MP,Yes,50MP Front Camera,Yes,"4K, 1080p, 720p","120 fps, 30 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi",Yes,Yes,USB 2.0,v5.4,"Supports 2.4 GHz, 5.0 GHz",No,No,Yes,3.5mm,Yes,387 PPI,"Accelerometer, Ambient Light Sensor, E-Compass, Proximity Sensor, Gyroscope, In-Display Optical Fingerprint Sensor",4 OS Upgrade Expectation Count,No,5500 mAh,Lithium Ion,No,75 mm,163.72 mm,7.49 mm,183 g,1 Year,4.4,"5,398 Ratings &",397 Reviews,"3,693","1,065",256,112,272,4.4,4.4,4.5,4.5
https://www.flipkart.com/vivo-y18i-gem-green-64-gb/p/itm3da63d7d11914?pid=MOBH33Z8TH52UKMX&lid=LSTMOBH33Z8TH52UKMXVZBY9M&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_388&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH33Z8TH52UKMX.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"vivo Y18i (Gem Green, 64 GB)  (4 GB RAM)","₹7,999","₹11,999",33% off,V2414,Y18i,Dual Sim,Yes,Yes,Yes,16.66 cm (6.56 Inch),1612 × 720 Pixels,Full HD+,ARM Mali G57 MC2,LCD,16.7 Million,Android 14,Unisoc,UNISCO T616,Octa Core,1.8 GHz,2 GHz,64 GB,4 GB,128 GB,1 TB,MicroSD,Yes,13MP + 0.08MP,Yes,5MP Front Camera,Yes,"4K, 1080p, 720p","120 fps, 30 fps","2G, 3G, 4G","4G LTE, GSM, WCDMA","4G, 3G, Wi-Fi",Yes,Yes,USB 2.0,v5.2,"Supports 2.4 GHz, 5 GHz",No,No,Yes,3.5mm,Yes,269 PPI,"Accelerometer, Ambient Light Sensor, Proximity Sensor, Motor",4 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium Ion,No,75.58 mm,163.63 mm,8.39 mm,185 g,1 Year,4.1,"1,818 Ratings &",47 Reviews,"1,096",308,157,90,167,3.6,3.8,3.9,4.0
https://www.flipkart.com/kechaoda-k115/p/itm5f1179e4f5a06?pid=MOBGT5BXEQDUEY6G&lid=LSTMOBGT5BXEQDUEY6GHFLRAV&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_389&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGT5BXEQDUEY6G.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,Kechaoda K115  (Black),₹999,"₹1,499",33% off,K115,K115,Dual Sim,No,No,No,3.66 cm (1.44 inch),320 x 240 Pixels,NA,NA,NA,NA,3.0,NA,NA,Octa Core,1 MHz,2 GHz,32 GB,32 MB,128 GB,32 MB,NA,Yes,0.3MP + 0MP,No,0MP Front Camera,No,NA,NA fps,2G,GSM,NA,No,No,NA,NA,NA,No,No,No,3.5mm,No,0 ppi,NA,4 OS Upgrade Expectation Count,Yes,850 mAh,Lithium-ion Battery,No,91.5 mm,66.5 mm,78.5 mm,0.5 g,3 Months,4.1,"38,539 Ratings &","2,567 Reviews","23,745","5,241","3,472","1,944","4,137",3.0,3.4,3.6,3.8
https://www.flipkart.com/apple-iphone-16-pro-max-natural-titanium-256-gb/p/itm05ad8e674782a?pid=MOBH4DQFRST2BQQ8&lid=LSTMOBH4DQFRST2BQQ8UII8UK&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_390&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH4DQFRST2BQQ8.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Apple iPhone 16 Pro Max (Natural Titanium, 256 GB)","₹1,37,900","₹1,44,900",4% off,MYWY3HN/A,iPhone 16 Pro Max,Dual Sim(Nano + eSIM),Yes,No,No,17.53 cm (6.9 inch),2868 x 1320 Pixels,Super Retina XDR Display,New 6 Core,All Screen OLED Display,NA,iOS 18,Apple,"A18 Pro Chip, 6 Core Processor",Hexa Core,1 MHz,2 GHz,256 GB,32 MB,128 GB,32 MB,NA,Yes,48MP + 48MP + 12MP,Yes,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, UMTS, GSM","5G, 4G, 3G, Wi-Fi, EDGE",No,No,NA,v5.3,Wi?Fi 7 (802.11be),Yes,No,No,3.5mm,Yes,460 PPI,"Face ID, LiDAR Scanner, Barometer, High Dynamic Range Gyro, High G Accelerometer, Proximity Sensor, Dual Ambient Light Sensors",4 OS Upgrade Expectation Count,Yes,850 mAh,Lithium-ion Battery,No,77.6 mm,163 mm,8.25 mm,227 g,1 Year,4.6,473 Ratings &,40 Reviews,385,40,14,6,28,4.6,4.5,4.7,4.6
https://www.flipkart.com/itel-aura-05i-leather-finish-4000-mah-battery-type-c-charging-support-glorious-orange-32-gb/p/itm4f0cfc3340fac?pid=MOBGVH4F4HJYDK2D&lid=LSTMOBGVH4F4HJYDK2DKXMTSQ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_391&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGVH4F4HJYDK2D.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Glorious Orange, 32 GB)  (2 GB RAM)","₹5,449","₹6,799",19% off,A663L,Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support,Dual Sim,Yes,Yes,Yes,16.76 cm (6.6 inch),720 x 1612,HD,IMG8322,IPS LCD,65K,Android 13 Go,Unisoc,Unisoc SC9863A1,Octa Core,1.6 GHz,1.2 GHz,32 GB,2 GB,32 GB,128 GB,Micro SD,Yes,5MP + 0.3MP,Yes,12MP Front Camera,No,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps",4G,"4G VoLTE, 4G LTE",4G,Yes,No,NA,v5.3,Wi?Fi 7 (802.11be),No,No,Yes,3.5 mm,Yes,127 ppi,"accelerometer, compass",4 OS Upgrade Expectation Count,No,4000 mAh,Li-Po,No,77.6 mm,163 mm,8.25 mm,205 g,1 Year,4.1,"1,829 Ratings &",62 Reviews,"1,065",290,179,102,193,3.3,3.6,3.7,3.9
https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_392&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGYBAVBQ86QKJT.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)  (6 GB RAM)","₹13,499","₹16,999",20% off,SM-E156BZKGINS,Galaxy F15 5G,Dual Sim,Yes,Yes,Yes,16.51 cm (6.5 inch),2340 x 1080 Pixel,Full HD+,ARM Mali G57 MC2,Super AMOLED,16 Million,Android 14,Mediatek,MediaTek Dimensity 6100+,Octa Core,2.2 GHz,2 GHz,128 GB,6 GB,128 GB,1 TB,MicroSD,Yes,50MP + 5MP + 2MP,Yes,13MP Front Camera,Yes,FHD (1920 x 1080) (at 30 fps),30 fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, 2G",Yes,No,NA,v5.3,"802.11a/b/g/n/ac 2.4GHz+5GHz, VHT80",No,No,Yes,3.5mm,Yes,399 PPI,"Accelerometer,Fingerprint Sensor,Gyro Sensor,Geomagnetic Sensor,Light Sensor,Virtual Proximity Sensing",4 OS Upgrade Expectation Count,Yes,6000 mAh,Lithium Ion,No,76.8 mm,160.1 mm,9.3 mm,217 g,1 Year,4.2,"30,715 Ratings &","2,438 Reviews","17,749","7,344","2,254",972,"2,396",3.8,4.3,4.2,4.0
https://www.flipkart.com/samsung-galaxy-s25-plus-5g-silver-shadow-256-gb/p/itmab25415a98d9f?pid=MOBH8K8UJTZZN7WZ&lid=LSTMOBH8K8UJTZZN7WZTHXXFT&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_393&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH8K8UJTZZN7WZ.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"SAMSUNG Galaxy S25 Plus 5G (Silver Shadow, 256 GB)  (12 GB RAM)",,,,SM-S936BZSBINS,Galaxy S25 Plus 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),3120 x 1440 Pixels,Quad HD+,Adreno 830,Dynamic AMOLED 2X,16 Million,Android 15,Snapdragon,8 Elite for Galaxy,Octa Core,4.47 GHz,3.5 GHz,256 GB,12 GB,256 GB,1 TB,MicroSD,Yes,50MP + 10MP + 12MP,Yes,12MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 30 fps),30 fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G LTE, 3G, 2G, GPRS, Wi-Fi",Yes,No,USB 3.2 Gen 1,v5.4,"802.11 a/b/g/n/ac/ax/be (2.4 GHz | 5 GHz | 6 GHz), EHT320, MIMO, 4096-QAM",Yes,No,Yes,Type C,Yes,516 PPI,"Accelerometer, Barometer, Fingerprint Sensor, Gyro Sensor, Geomagnetic Sensor, Hall Sensor, Light Sensor, Proximity Sensor",7 OS Upgrade Expectation Count,No,4900 mAh,Lithium Ion,No,75.8 mm,158.4 mm,7.3 mm,190 g,1 Year,,,,"17,749","7,344","2,254",972,"2,396",,,,
https://www.flipkart.com/infinix-smart-9-hd-coral-gold-64-gb/p/itm6c336dc47593e?pid=MOBH88VZRMYQNBZW&lid=LSTMOBH88VZRMYQNBZWY1BOTR&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_394&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH88VZRMYQNBZW.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Infinix SMART 9 HD (Coral Gold, 64 GB)  (3 GB RAM)","₹6,699","₹8,999",25% off,X6532C,SMART 9 HD,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),1600 x 720 Pixels,HD+,Adreno 830,IPS Display,16 Million,Android 14 Go,Mediatek,Mediatek Helio G50,Octa Core,2.2 GHz,3.5 GHz,64 GB,3 GB,256 GB,1 TB,MicroSD,Yes,13MP Rear Camera,Yes,8MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 30 fps),30 fps,"4G, 3G, 2G","4G LTE, WCDMA, GSM","4G, 3G, EDGE, GPRS, Wi-Fi",Yes,No,USB 3.2 Gen 1,v5.2,IEEE 802.11 ac/b/g/n,No,No,Yes,Type C,Yes,516 PPI,"Side Fingerprint, Light Sensor, Proximity Sensor, Gyroscope (By Software), E-Compass, G-Sensor",7 OS Upgrade Expectation Count,No,5000 mAh,Lithium Ion,No,77.1 mm,165.7 mm,8.35 mm,188 g,1 Year,4.3,109 Ratings &,13 Reviews,76,15,6,4,8,3.4,3.5,3.4,4.2
https://www.flipkart.com/google-pixel-9-pro-xl-hazel-256-gb/p/itm68e9d85f9d9b2?pid=MOBH2HJGH9PKHRNF&lid=LSTMOBH2HJGH9PKHRNFY90RYL&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_395&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH2HJGH9PKHRNF.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Google Pixel 9 Pro XL (Hazel, 256 GB)  (16 GB RAM)",,,,GA05985-IN,Pixel 9 Pro XL,Dual Sim(Nano + eSIM),Yes,Yes,Yes,17.27 cm (6.8 inch),2992 x 1344 Pixels,HD+,Adreno 830,LTPO OLED,Full 24-bit Depth for 16 Million Colours,Android 14,Google,Google Tensor G4,Octa Core,2.2 GHz,3.5 GHz,256 GB,16 GB,256 GB,1 TB,MicroSD,Yes,50MP + 48MP + 48MP,Yes,42MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 30 fps),30 fps,"2G, 3G, 4G, 5G","4G LTE, 5G, GSM, UMTS","4G, 3G, EDGE, GPRS, Wi-Fi",Yes,No,USB 3.2 Gen 1,v5.2,"Wi-Fi 7 (802.11be) with 2.4GHz+5GHz+6GHz, 2x2 + 2x2 MIMO",Yes,No,Yes,Type C,Yes,486 PPI,"Proximity Sensor, Ambient Light Sensor, Accelerometer, Gyrometer, Magnetometer, Barometer, Temperature Sensor",7 OS Upgrade Expectation Count,No,5060 mAh,Lithium Ion,No,76.6 mm,162.8 mm,8.5 mm,221 g,1 Year,4.6,605 Ratings &,55 Reviews,496,56,12,7,34,4.8,4.5,4.8,4.8
https://www.flipkart.com/infinix-note-40-pro-5g-vintage-green-256-gb/p/itma7197f5eb7e85?pid=MOBGZCBWUBBPE6PG&lid=LSTMOBGZCBWUBBPE6PG3WPGPH&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_396&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGZCBWUBBPE6PG.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Infinix Note 40 Pro 5G (Vintage Green, 256 GB)  (8 GB RAM)","₹19,999","₹27,999",28% off,X6851,Note 40 Pro 5G,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2436 x 1080 Pixels,Full HD+,Adreno 830,Full HD+ LTPS Curved AMOLED,Full 24-bit Depth for 16 Million Colours,Android 14,Mediatek,Mediatek Dimensity 7020,Octa Core,2.2 GHz,3.5 GHz,256 GB,8 GB,256 GB,1 TB,MicroSD,Yes,108MP (OIS) + 2MP + 2MP,Yes,32MP Front Camera,Yes,"Rear Camera: 2K (at 30 fps), 1080P (at 60 fps/at 30 fps), 720P (at 30 fps)",30 fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, EDGE, GPRS, Wi-Fi",Yes,No,USB 3.2 Gen 1,v5.3,802.11 (a/b/g/n/ac) (2.4 GHz|5 GHz),Yes,Yes,Yes,Type C,Yes,486 PPI,"G-Sensor, E-Compass, Gyroscope, Light Sensor, Proximity Sensor, Fingerprint, X-Axis Linear Motor, In-Display Fingerprint Sensor",7 OS Upgrade Expectation Count,No,5000 mAh,Lithium-ion Polymer,No,74.5 mm,164.28 mm,8.09 mm,197 g,1 Year,4.2,"34,922 Ratings &","2,329 Reviews","21,600","6,531","2,451","1,175","3,165",3.8,3.8,4.3,4.3
https://www.flipkart.com/realme-gt-6-fluid-silver-512-gb/p/itm1a28b99c077b5?pid=MOBHFGUHE2P2VDMM&lid=LSTMOBHFGUHE2P2VDMMKHJAKR&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_397&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBHFGUHE2P2VDMM.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)","₹37,999","₹51,999",26% off,RMX3851,GT 6,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2780 x 1264 Pixels,Full HD+,Qualcomm Adreno 735,Full HD+ OLED,1.07 Billion,Android 15,Snapdragon,8s Gen 3 Mobile Platform,Octa Core,3 GHz,2.8 GHz,512 GB,16 GB,256 GB,1 TB,MicroSD,Yes,50MP + 8MP + 50MP,Yes,32MP Front Camera,Yes,"Rear Camera: 4K (at 60 fps/at 30 fps), 1080P (at 60 fps/at 30 fps), 720P (at 60 fps/at 30 fps), 1080P (at 60 fps), Movie Mode Supports 4K (at 30 fps), Video Slow Motion Supports 1080P (at 240 fps), 720P (at 240 fps/at 480 fps), Timelapse Photography Supports 4K (at 30 fps), 1080P (at 30 fps), Multi View Recording Supports 1080P (at 30 fps) | Front Camera: 4K (at 30 fps), Default 1080P (at 30 fps), 720P (at 30 fps) (Beautification Is Enabled By Default), The Front Supports Video Stabilization 1080P (at 30 fps)","480 fps, 240 fps, 60 fps, 30 fps","5G, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.4,"Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, WLAN (2.4 GHz| WLAN 5.1 GHz |WLAN 5.4 GHz| WLAN 5.8 GHz), Support WLAN Display, WIFI Network Sharing, Support Wi-Fi 5 GHz 160 MHz, Support 2 x 2 MIMO, 8 Spatial Stream Sounding MU-MIMO",Yes,Yes,Yes,Type C,Yes,450 PPI,"Geomagnetic Sensor, Front and Rear Dual Light Sensors, Front and Rear Dual Color Temperature Sensors, Underscreen Distance Sensor, Acceleration Sensor, Gravity Sensor, Gyroscope Sensor, Support Step Counting Function",7 OS Upgrade Expectation Count,No,5500 mAh,Lithium-ion Polymer,No,75.1 mm,162 mm,8.6 mm,199 g,1 Year,4.5,"3,366 Ratings &",384 Reviews,"2,470",586,125,38,147,4.5,4.4,4.7,4.3
https://www.flipkart.com/apple-iphone-16-plus-white-256-gb/p/itm0635ebbf8c665?pid=MOBH4DQFJBVD9HXR&lid=LSTMOBH4DQFJBVD9HXRID41K3&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_398&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBH4DQFJBVD9HXR.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Apple iPhone 16 Plus (White, 256 GB)","₹88,999","₹99,900",10% off,MXWV3HN/A,iPhone 16 Plus,Dual Sim(Nano + eSIM),Yes,No,Yes,17.02 cm (6.7 inch),2796 x 1290 Pixels,Super Retina XDR Display,New 5 Core,All Screen OLED Display,1.07 Billion,iOS 18,Apple,"A18 Chip, 6 Core Processor",Hexa Core,3 GHz,2.8 GHz,256 GB,16 GB,256 GB,1 TB,MicroSD,Yes,48MP + 12MP,Yes,12MP Front Camera,Yes,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 240p /120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, UMTS, GSM","5G, 4G, 3G, Wi-Fi, EDGE",Yes,Yes,USB 2.0 (Type C),v5.3,Wi?Fi 7 (802.11be),Yes,Yes,Yes,Type C,Yes,460 PPI,"Face ID, Barometer, High Dynamic Range Gyro, High-G Accelerometer, Proximity Sensor, Dual Ambient Light Sensors",7 OS Upgrade Expectation Count,No,5500 mAh,Lithium-ion Polymer,No,77.8 mm,160.9 mm,7.8 mm,199 g,1 Year,4.6,"1,002 Ratings &",66 Reviews,786,121,26,14,55,4.7,4.6,4.7,4.6
https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm95c31b82413c0?pid=MOBGC96FYY5TVSUF&lid=LSTMOBGC96FYY5TVSUFMGQQKM&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_399&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGC96FYY5TVSUF.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Charcoal)",₹999,"₹1,699",41% off,Nokia 105 TA-1459 DS,"105 Single SIM, Keypad Mobile Phone with Wireless FM Radio",Single Sim,No,No,No,4.5 cm (1.77 inch),160 x 128,QVGA,New 5 Core,QVGA LCD Display,1.07 Billion,Symbian,Spreadtrum,SC6531E,Hexa Core,0.208 GHz,2.8 GHz,32 MB,32 MB,256 GB,1 TB,MicroSD,No,48MP + 12MP,No,0MP Front Camera,No,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 240p /120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps",2G,GSM,2G,Yes,Yes,1.1,v5.3,Wi?Fi 7 (802.11be),Yes,No,Yes,3.5mm,No,460 PPI,"Face ID, Barometer, High Dynamic Range Gyro, High-G Accelerometer, Proximity Sensor, Dual Ambient Light Sensors",7 OS Upgrade Expectation Count,Yes,800 mAh,Lithium-ion Polymer,No,49.9 mm,115.2 mm,14.3 mm,51 g,12 Year,4,"1,37,148 Ratings &","8,307 Reviews","73,424","29,044","12,542","6,313","15,825",2.8,3.5,3.5,3.6
https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm95c31b82413c0?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7JBURME&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_400&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGC96FRD7DB2R7.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio  (Charcoal)","₹1,193","₹1,399",14% off,Nokia 105 TA-1423 SS,"105 Single SIM, Keypad Mobile Phone with Wireless FM Radio",Single Sim,No,No,No,4.5 cm (1.77 inch),160 x 128,QVGA,New 5 Core,QVGA LCD Display,1.07 Billion,Symbian,Spreadtrum,SC6531E,Hexa Core,0.208 GHz,2.8 GHz,32 MB,32 MB,256 GB,1 TB,MicroSD,No,48MP + 12MP,No,0MP Front Camera,No,"Rear Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 240p /120 fps/60 fps/30 fps/ 25 fps), 720P (at 30 fps) | Front Camera: 4K (at 24 fps/ 25 fps/ 30 fps/ 60 fps), 1080P (at 120 fps/60 fps/30 fps/ 25 fps)","240 fps, 120 fps, 60 fps, 30 fps, 25 fps, 24 fps",2G,GSM,2G,Yes,Yes,1.1,v5.3,Wi?Fi 7 (802.11be),Yes,No,Yes,3.5mm,No,460 PPI,"Face ID, Barometer, High Dynamic Range Gyro, High-G Accelerometer, Proximity Sensor, Dual Ambient Light Sensors",7 OS Upgrade Expectation Count,Yes,800 mAh,Lithium-ion Polymer,No,49.9 mm,115.2 mm,14.3 mm,51 g,0 Months,4,"1,37,148 Ratings &","8,307 Reviews","73,424","29,044","12,542","6,313","15,825",2.8,3.5,3.5,3.6
https://www.flipkart.com/samsung-galaxy-a05-light-green-128-gb/p/itmf37d39ccf9aea?pid=MOBGTZ6W2WVQBGSB&lid=LSTMOBGTZ6W2WVQBGSBIFS5J3&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_17_401&otracker=search&fm=organic&iid=56f4a72e-9d77-48cf-9d0d-2f65ee2eef61.MOBGTZ6W2WVQBGSB.SEARCH&ppt=pp&ppn=pp&ssid=m5yw85pkmo0000001739455265092&qH=ae068f9324d0df60,"SAMSUNG Galaxy A05 (Light Green, 128 GB)  (6 GB RAM)","₹8,600","₹14,999",42% off,SM-A055FLGHINS,Galaxy A05,Dual Sim,Yes,Yes,Yes,17.12 cm (6.74 inch),1600 x 720 Pixels,HD+,ARM Mali G52,PLS LCD,16 Million,Android 13,Mediatek,Helio G85,Octa Core,2 GHz,2 GHz,128 GB,6 GB,256 GB,1 TB,MicroSD,Yes,50MP + 2MP,Yes,8MP Front Camera,Yes,FHD (at 30 fps),30 fps fps,"2G, 3G, 4G","4G LTE, GSM, WCDMA","4G, 3G, 2G",Yes,No,1.1,v5.3,"802.11 a/b/g/n/ac (2.4 GHz | 5 GHz), VHT80",No,No,Yes,3.5 mm,Yes,260 PPI,"Accelerometer, Light Sensor, Proximity Sensor",2 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium Ion,No,78.2 mm,168.8 mm,8.8 mm,195 g,1 Year,4.2,245 Ratings &,11 Reviews,155,46,15,8,21,3.5,3.8,3.9,3.9
